id,venda_id,produto_id,nome_produto,quantidade,preco_original,preco_vendido,desconto,bonus,subtotal,created_at,custo_unitario,kit_id,item_type
43aafdf8-2674-4432-96b9-bfc280af845e,b3974d2a-767d-49ef-b989-6cd223769b88,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-15T03:30:14.864708+00:00,65,,produto
44bfea3e-546c-4007-a8f6-f4f82ca3c356,79853d0e-d29c-4a78-8ab6-9ceec84d069a,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,2,200,200,0,false,400,2026-03-15T03:31:23.793988+00:00,65,,produto
8f6de5e8-7671-4768-b2ad-f1deac4cf152,79853d0e-d29c-4a78-8ab6-9ceec84d069a,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,5,false,35,2026-03-15T03:31:23.793988+00:00,21,,produto
286ef1bd-dc7d-48aa-98ca-93df2cf19f56,6f5c5b30-3c62-4e57-a4b5-ea4d9387e4af,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,120,0,false,120,2026-03-15T03:33:02.305831+00:00,65,,produto
08aa7751-330c-4bf9-9517-66a6f09340ae,6f5c5b30-3c62-4e57-a4b5-ea4d9387e4af,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-15T03:33:02.305831+00:00,50,,produto
f2117c26-0706-49d8-af9b-8b6cd95c711a,9c194b97-1dc6-4a37-a708-f1013c646eee,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-15T03:33:59.595798+00:00,140,,produto
29302c2e-54d4-43db-9791-7fd4d56ac35a,9c194b97-1dc6-4a37-a708-f1013c646eee,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,2,40,40,10,false,70,2026-03-15T03:33:59.595798+00:00,21,,produto
9c9d1106-d145-440b-8169-7700c41406fe,9c194b97-1dc6-4a37-a708-f1013c646eee,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,1,30,30,0,false,30,2026-03-15T03:33:59.595798+00:00,18,,produto
68864d78-94d5-4c65-b36d-32f0d3263580,b2549f32-5937-4c1f-85ca-af33aa510383,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-15T03:35:36.92796+00:00,140,,produto
534d0c59-a014-4bde-92f3-97a5ccb4b2f3,b2549f32-5937-4c1f-85ca-af33aa510383,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-15T03:35:36.92796+00:00,50,,produto
dfbdd6ef-8f1a-428d-8b37-5f15ba6bf877,b2549f32-5937-4c1f-85ca-af33aa510383,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-15T03:35:36.92796+00:00,80,,produto
879f1ac3-c5a6-431f-8a4a-7fb8edd63039,b2549f32-5937-4c1f-85ca-af33aa510383,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,4,40,40,20,false,140,2026-03-15T03:35:36.92796+00:00,21,,produto
3dd4ce3b-7017-4b7c-a49f-264cab33c0c2,b2549f32-5937-4c1f-85ca-af33aa510383,6b81407a-6dad-4bde-b300-9e27767cc754,Defrizante 1L,1,90,90,0,false,90,2026-03-15T03:35:36.92796+00:00,45,,produto
4280f023-ae04-4562-8c39-fa126482d253,7218cb3d-7423-4a23-b0cb-0826e21cd213,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-15T03:39:15.723341+00:00,140,,produto
5d4e73c2-7069-437e-a638-cfe79c000924,7218cb3d-7423-4a23-b0cb-0826e21cd213,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-15T03:39:15.723341+00:00,65,,produto
8e44d064-4916-4019-9b5e-e7f5000755d3,7218cb3d-7423-4a23-b0cb-0826e21cd213,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,10,30,30,30,false,270,2026-03-15T03:39:15.723341+00:00,18,,produto
0f96b0ae-a09d-4b6d-b7fb-008033f14435,7218cb3d-7423-4a23-b0cb-0826e21cd213,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,15,40,35,75,false,450,2026-03-15T03:39:15.723341+00:00,21,,produto
db8a7551-e3fa-4827-8bc4-126857138958,bbe34cbd-c564-40d5-9e42-07ff37f1b2bb,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Kit Recuperação Extrema,1,190,200,10,false,190,2026-03-15T03:44:26.624388+00:00,97,2226c6ef-1524-4a0c-8c23-212efb54d06c,kit
a20b0740-ebae-46c5-b40b-ebd7f4b92332,bbe34cbd-c564-40d5-9e42-07ff37f1b2bb,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,5,false,35,2026-03-15T03:44:26.624388+00:00,21,,produto
12c61307-afe5-4d4d-8cca-bc7a7b4def07,35be2836-b7c9-422e-b4c5-336dc822da4e,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-15T03:45:14.181716+00:00,140,,produto
47cf4890-482a-4104-801e-0f79e6f19d88,35be2836-b7c9-422e-b4c5-336dc822da4e,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Kit Recuperação Extrema,1,190,190,0,false,190,2026-03-15T03:45:14.181716+00:00,97,2226c6ef-1524-4a0c-8c23-212efb54d06c,kit
f7f12297-6e15-4089-9ddf-3d101f1fe16b,35be2836-b7c9-422e-b4c5-336dc822da4e,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,1,30,30,0,false,30,2026-03-15T03:45:14.181716+00:00,18,,produto
f3a4da1c-9e9c-4351-95ad-a8a7324ba03a,35be2836-b7c9-422e-b4c5-336dc822da4e,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,5,false,35,2026-03-15T03:45:14.181716+00:00,21,,produto
a5e016de-1aa0-4638-bc1a-cf7fafab5691,02191adf-52c2-47ac-8c11-63690a80447f,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,true,0,2026-03-15T03:46:23.76084+00:00,65,,produto
b31ef1cd-4504-4e24-a7c7-afe1cc49513e,02191adf-52c2-47ac-8c11-63690a80447f,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-15T03:46:23.76084+00:00,140,,produto
49c814de-fc47-4a94-961f-c512f804135f,02191adf-52c2-47ac-8c11-63690a80447f,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-15T03:46:23.76084+00:00,50,,produto
f8244d12-e726-4cda-a6c4-41e0717c306e,02191adf-52c2-47ac-8c11-63690a80447f,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,1,30,30,0,false,30,2026-03-15T03:46:23.76084+00:00,18,,produto
3f3b5474-9c4e-410a-b6b0-81bca091fd8f,02191adf-52c2-47ac-8c11-63690a80447f,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,0,false,40,2026-03-15T03:46:23.76084+00:00,21,,produto
1e3607b6-fc72-4aaa-9007-535da07dd5ef,02191adf-52c2-47ac-8c11-63690a80447f,6b81407a-6dad-4bde-b300-9e27767cc754,Defrizante 1L,1,90,90,0,false,90,2026-03-15T03:46:23.76084+00:00,45,,produto
4c30c510-ce3c-4850-85ae-c15a74048711,56e3283f-d388-4045-b90b-22433c27b688,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-15T03:47:22.288934+00:00,65,,produto
68857e8e-0a15-4bb1-9386-8b5617e5ca0d,56e3283f-d388-4045-b90b-22433c27b688,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-15T03:47:22.288934+00:00,80,,produto
1296cdab-e26d-4053-af32-4b71eb6d3467,3f4edfd1-9e24-4415-86e7-2e3d7f74eaae,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,1,30,30,0,false,30,2026-03-15T03:48:40.533091+00:00,18,,produto
443c59b6-ae7d-44a1-9459-71f4a36d3974,3f4edfd1-9e24-4415-86e7-2e3d7f74eaae,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,2,40,40,10,false,70,2026-03-15T03:48:40.533091+00:00,21,,produto
d45c119c-8a0e-486a-afaa-8264ae82cd9a,3f4edfd1-9e24-4415-86e7-2e3d7f74eaae,e8825e5c-d8b2-4c83-bc19-ba63bc6743d3,Serum Repair Macadâmia,2,30,30,10,false,50,2026-03-15T03:48:40.533091+00:00,15,,produto
85174330-6977-4eda-bebe-891c97e2c9de,3f4edfd1-9e24-4415-86e7-2e3d7f74eaae,6b81407a-6dad-4bde-b300-9e27767cc754,Defrizante 1L,1,90,90,0,false,90,2026-03-15T03:48:40.533091+00:00,45,,produto
f64844e5-aca2-4a20-9e48-cfb0e573fbc7,794bca7e-92a4-4941-b8f6-14ea04222df5,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,120,0,false,120,2026-03-15T11:40:51.254133+00:00,65,,produto
daeb24d7-d24f-4ed9-ab83-8ea04c46d01e,794bca7e-92a4-4941-b8f6-14ea04222df5,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-15T11:40:51.254133+00:00,140,,produto
fc6dc9f8-e1fb-4934-a9a2-16bd924ed05a,794bca7e-92a4-4941-b8f6-14ea04222df5,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,2,30,30,0,false,60,2026-03-15T11:40:51.254133+00:00,18,,produto
11e10c4f-6412-457d-8cff-f91479e22ede,794bca7e-92a4-4941-b8f6-14ea04222df5,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,3,40,40,15,false,105,2026-03-15T11:40:51.254133+00:00,21,,produto
0dd5d223-4ace-47bd-88ef-853d33ff5aa9,794bca7e-92a4-4941-b8f6-14ea04222df5,e8825e5c-d8b2-4c83-bc19-ba63bc6743d3,Serum Repair Macadâmia,3,30,30,15,false,75,2026-03-15T11:40:51.254133+00:00,15,,produto
f5aac7f8-1b4f-425a-af73-1995f0b133a5,794bca7e-92a4-4941-b8f6-14ea04222df5,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,0,true,0,2026-03-15T11:40:51.254133+00:00,50,,produto
64a8c346-ee90-4491-a6a4-a0de19885ff7,b6837e7a-b040-4523-87de-dab3ef7d0f60,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-16T02:23:25.934042+00:00,65,,produto
e944d993-d98e-41a5-a505-10f964e76604,b6837e7a-b040-4523-87de-dab3ef7d0f60,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,1,30,30,0,false,30,2026-03-16T02:23:25.934042+00:00,18,,produto
cc481610-e361-4a77-9fc5-8fe20ec26a12,b6837e7a-b040-4523-87de-dab3ef7d0f60,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,6,40,40,30,false,210,2026-03-16T02:23:25.934042+00:00,21,,produto
8db96fe9-87fc-4cdc-ad97-32d4d91a1c7f,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,4,120,120,80,false,400,2026-03-16T02:26:43.890152+00:00,65,,produto
c00f1b06-289b-46c6-949d-8184061af8ff,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-16T02:26:43.890152+00:00,140,,produto
45d09fd4-8f85-48fe-919c-ca46dd55c0c8,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-16T02:26:43.890152+00:00,80,,produto
0cf43c53-a582-4db7-9cde-d7a40ae6aae8,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,6,30,30,0,false,180,2026-03-16T02:26:43.890152+00:00,18,,produto
e4652ca9-6135-47e6-9302-c6b17056a9d5,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,5,false,35,2026-03-16T02:26:43.890152+00:00,21,,produto
e89f16ee-6ea6-4fbc-8011-b079982b8485,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,e8825e5c-d8b2-4c83-bc19-ba63bc6743d3,Serum Repair Macadâmia,1,30,30,5,false,25,2026-03-16T02:26:43.890152+00:00,15,,produto
6b7c94a3-b972-4b18-9470-2791b1dae406,c655b76b-52b1-4d7b-a607-cbe19ae7a6d4,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,true,0,2026-03-16T02:26:43.890152+00:00,65,,produto
ecb47fa1-a38b-47f4-8d68-a674ebdbf90d,2afc7b19-f380-472e-9ce7-c9747089a720,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,2,120,120,40,false,200,2026-03-16T02:27:53.263701+00:00,65,,produto
b01a84bd-5ba5-4d26-af13-2cceba879e85,2afc7b19-f380-472e-9ce7-c9747089a720,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-16T02:27:53.263701+00:00,140,,produto
c08c2939-18cd-4f31-ba3d-7f972ccb0bd9,2afc7b19-f380-472e-9ce7-c9747089a720,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,6,40,40,30,false,210,2026-03-16T02:27:53.263701+00:00,21,,produto
0c052bd8-3f3a-46f1-8de5-f4c5a446ca48,2afc7b19-f380-472e-9ce7-c9747089a720,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,1,30,30,0,false,30,2026-03-16T02:27:53.263701+00:00,18,,produto
575ac02b-1b4f-499f-adcc-e41b21c1e834,7f2c925a-9074-4c1f-b724-8692385a57dd,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,3,120,120,60,false,300,2026-03-16T02:29:37.358841+00:00,65,,produto
302ecf54-e4ee-4390-bb48-7b6a9d241878,7f2c925a-9074-4c1f-b724-8692385a57dd,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-16T02:29:37.358841+00:00,140,,produto
d3379d36-c664-4a44-a630-2801f7bd380f,7f2c925a-9074-4c1f-b724-8692385a57dd,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-16T02:29:37.358841+00:00,50,,produto
28e4affe-6120-4d26-9e41-5ef7a3d6eefb,7f2c925a-9074-4c1f-b724-8692385a57dd,d770f4a4-1cdd-44ab-b37c-b50b5b4215ce,Dream Curly - At. Cachos,1,60,60,10,false,50,2026-03-16T02:29:37.358841+00:00,32,,produto
8bba4475-47db-4ad2-955f-cf954723c090,7f2c925a-9074-4c1f-b724-8692385a57dd,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,4,40,40,20,false,140,2026-03-16T02:29:37.358841+00:00,21,,produto
6b2daade-d232-4407-9a39-dec1f8d4da56,15bcd71a-9170-4dec-a3d7-79fad03f4eaa,ab60a0a7-07da-49d3-8d63-dbbe32ba2624,Ultra Hidration,1,150,150,108,false,42,2026-03-16T02:32:20.155975+00:00,75,,produto
2d48d02e-b4a5-4f14-ad59-ccf39bc8badf,15bcd71a-9170-4dec-a3d7-79fad03f4eaa,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-16T02:32:20.155975+00:00,50,,produto
3fb11db7-7dd6-4056-beb4-69771d1db4e4,15bcd71a-9170-4dec-a3d7-79fad03f4eaa,e8825e5c-d8b2-4c83-bc19-ba63bc6743d3,Serum Repair Macadâmia,1,30,30,5,false,25,2026-03-16T02:32:20.155975+00:00,15,,produto
1891a5ce-2409-41fe-ad39-3d776533a617,15bcd71a-9170-4dec-a3d7-79fad03f4eaa,6b81407a-6dad-4bde-b300-9e27767cc754,Defrizante 1L,1,90,90,0,false,90,2026-03-16T02:32:20.155975+00:00,45,,produto
55173494-c178-451d-af38-9c7378a9bfd1,752bfc1b-3782-4817-b20d-8980290d21a8,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,120,0,false,120,2026-03-16T02:33:22.557075+00:00,65,,produto
efe7feed-1367-492c-9f6f-a1d03080049d,752bfc1b-3782-4817-b20d-8980290d21a8,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-16T02:33:22.557075+00:00,80,,produto
75e2dcc3-0bf7-4970-ab6d-99a8b761ba76,752bfc1b-3782-4817-b20d-8980290d21a8,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,6,30,30,0,false,180,2026-03-16T02:33:22.557075+00:00,18,,produto
24ba734b-e4b8-4d52-8639-5d97f519db4f,752bfc1b-3782-4817-b20d-8980290d21a8,e8825e5c-d8b2-4c83-bc19-ba63bc6743d3,Serum Repair Macadâmia,6,30,30,30,false,150,2026-03-16T02:33:22.557075+00:00,15,,produto
44109522-7283-40e6-978c-1c828f55aae4,752bfc1b-3782-4817-b20d-8980290d21a8,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,6,40,40,30,false,210,2026-03-16T02:33:22.557075+00:00,21,,produto
3b09bc0b-0bce-4d94-8772-aae80cee9bb7,3f0a4dcc-26b0-4102-a845-b50bb6b0f867,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-16T02:34:55.905625+00:00,65,,produto
9f4df5c6-3109-4668-9fc9-28c826fcc6eb,f1c67a94-0ad7-47fe-9a6c-b4fa8098dcc9,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,4,120,120,80,false,400,2026-03-16T02:36:28.635088+00:00,65,,produto
8d20c4e1-def5-4d3d-91ae-f3f80467459f,f1c67a94-0ad7-47fe-9a6c-b4fa8098dcc9,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,4,40,40,20,false,140,2026-03-16T02:36:28.635088+00:00,21,,produto
5f0a8b7b-90bf-4903-8b26-475eb01028cb,90daf3ee-976f-4dbc-8d89-cb7e5442a75c,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,3,120,120,60,false,300,2026-03-16T02:37:55.12488+00:00,65,,produto
e4c0737e-da39-48f4-916a-ec5049f9d86c,90daf3ee-976f-4dbc-8d89-cb7e5442a75c,ab60a0a7-07da-49d3-8d63-dbbe32ba2624,Ultra Hidration,1,150,150,0,false,150,2026-03-16T02:37:55.12488+00:00,75,,produto
9ff67544-8a9c-4630-84fa-7ac696af4220,9ae74986-883f-40be-b2fa-a82fb6a23322,14854fa5-61bc-4e40-99af-610c7e95fc75,Shine Parfum,6,30,30,0,false,180,2026-03-16T02:39:14.937397+00:00,18,,produto
77116332-5128-47f9-9be1-99de40100e13,9ae74986-883f-40be-b2fa-a82fb6a23322,e8825e5c-d8b2-4c83-bc19-ba63bc6743d3,Serum Repair Macadâmia,3,30,30,15,false,75,2026-03-16T02:39:14.937397+00:00,15,,produto
2ab53539-9c9a-4195-a53f-2e730e5711a4,9ae74986-883f-40be-b2fa-a82fb6a23322,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,3,40,40,15,false,105,2026-03-16T02:39:14.937397+00:00,21,,produto
ad2bc8cc-3e5c-4874-810e-21e1862205c0,bf55fcb3-4cc0-4822-ab2c-f25eb79e0d27,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-16T02:39:51.86972+00:00,65,,produto
efd4fcbc-7481-418b-885a-c69bfdfe6217,bf55fcb3-4cc0-4822-ab2c-f25eb79e0d27,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-16T02:39:51.86972+00:00,140,,produto
ff18d0b5-df23-485b-979d-fc1733478e38,bf55fcb3-4cc0-4822-ab2c-f25eb79e0d27,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,true,0,2026-03-16T02:39:51.86972+00:00,80,,produto
0c3e226b-3e7a-4265-a954-e22c6d30c196,ae8fbcd1-8849-4a7a-bcb9-a03ecbba78be,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,6,120,120,120,false,600,2026-03-16T02:41:24.497813+00:00,65,,produto
7eb2da1c-f6da-40fe-9631-7c4f4a9bf8a5,ae8fbcd1-8849-4a7a-bcb9-a03ecbba78be,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-16T02:41:24.497813+00:00,140,,produto
9eb227c2-e5bc-43d1-a06f-a5c025595927,ae8fbcd1-8849-4a7a-bcb9-a03ecbba78be,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,4,40,40,20,false,140,2026-03-16T02:41:24.497813+00:00,21,,produto
a5312747-4e7c-45d3-bb16-2777718c9df1,b74c72d9-b401-4e02-b866-d41e6c296dad,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,120,0,false,120,2026-03-16T02:42:02.582015+00:00,65,,produto
a5341925-f647-44f6-9412-4215e2a0d2df,b74c72d9-b401-4e02-b866-d41e6c296dad,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,5,false,35,2026-03-16T02:42:02.582015+00:00,21,,produto
bcaaac90-dd29-4e49-9c00-e34f68ae887b,ff8b69fc-9ad1-4d9d-9156-f601ef872588,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-16T02:44:49.522992+00:00,80,,produto
b1f5285d-f5df-4b47-8c7f-20d6c18c363c,ff8b69fc-9ad1-4d9d-9156-f601ef872588,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,120,0,false,120,2026-03-16T02:44:49.522992+00:00,65,,produto
b6c746e6-20c1-48de-bee6-a89fcd6e5ddb,8738a656-0f70-4729-a301-60474f45379c,2d3cefe8-94b5-44f9-af39-e2716e18e8db,Force Vector,1,120,120,0,false,120,2026-03-16T02:45:45.904264+00:00,65,,produto
2d39f83b-4b8d-4c32-a4b3-f91dd5016d18,8738a656-0f70-4729-a301-60474f45379c,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-16T02:45:45.904264+00:00,80,,produto
5788ddfa-0cac-4828-8a72-1f4e88af3c78,6155a851-870d-4723-8b04-65cb54d946bd,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,3,120,120,60,false,300,2026-03-16T02:47:39.674683+00:00,65,,produto
a8e5c8af-96fd-4ad3-b8a8-06d61bc24634,6155a851-870d-4723-8b04-65cb54d946bd,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-16T02:47:39.674683+00:00,140,,produto
54a6d76d-b0a3-4f4c-9dc8-024cce361c1b,6155a851-870d-4723-8b04-65cb54d946bd,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-16T02:47:39.674683+00:00,50,,produto
